team_id_master,team_name,club_name,alias,state_code,state,age_group,gender,birth_year,is_deprecated,division,modular11_alias
a0700eb9-923b-4f5b-bf0d-4843475c3894,Bethesda SC U14 HD,Bethesda SC,91_U14_HD,MD,Maryland,u14,Male,,FALSE,HD,
18496c2b-c6d6-4124-be0d-0a1ef2d0bb99,Baltimore Armour U14 HD,Baltimore Armour,54_U14_HD,MD,Maryland,u14,Male,,FALSE,HD,
a5bedd73-bc58-4747-8492-0062626193b5,Michigan Futbol Academy U14 HD,Michigan Futbol Academy,1310_U14_HD,MI,Michigan,u14,Male,2012,FALSE,HD,
0b633b7f-e978-4165-8824-73431ef2936f,Michigan Bucks Academy U14 AD,Michigan Bucks Academy,1309_U14_AD,MI,Michigan,u14,Male,2012,FALSE,AD,
0822bfc9-5fd4-4b5c-ba10-8eb044aa68a8,Michigan Tigers FC U14 AD,Michigan Tigers FC,1313_U14_AD,MI,Michigan,u14,Male,2012,FALSE,AD,
f75a3c15-f3a3-4508-9268-5da1a608f208,Midwest United FC U14 AD,Midwest United FC,368_U14_AD,MI,Michigan,u14,Male,2012,FALSE,AD,
f3b7a1a2-ef1b-4ecd-85ff-8276abffb330,Midwest United FC U14 HD,Midwest United FC,368_U14_HD,MI,Michigan,u14,Male,2012,FALSE,HD,
3737c908-3af8-4530-9e04-153d4602a7d7,Michigan Jaguars U14 AD,Michigan Jaguars,370_U14_AD,MI,Michigan,u14,Male,2012,FALSE,AD,
bec63440-6c58-462d-b78a-3da90fa2af27,Vardar Soccer Club U14 HD,Vardar Soccer Club,43_U14_HD,MI,Michigan,u14,Male,2012,FALSE,HD,
b05a53df-89c6-4ead-9252-3c229790dcab,Vardar Soccer Club U14 AD,Vardar Soccer Club,43_U14_AD,MI,Michigan,u14,Male,2012,FALSE,AD,
5434915b-53a9-440a-8118-95e5e1fbb975,Michigan Stars Elite U14 AD,Michigan Stars Elite SC,255776,MI,Michigan,u14,Male,2012,FALSE,AD,
77ca4e81-97a5-4b69-a0f9-88dfd2099d07,Michigan Jaguars U14 HD,Michigan Jaguars,205554,MI,Michigan,u14,Male,2012,FALSE,HD,
c970a4f9-4611-400f-80e8-54da52e1e46f,Michigan Jaguars United FC U14 AD,Michigan Jaguars United FC,1311_U14_AD,MI,Michigan,u14,Male,2012,FALSE,AD,
1b848f76-7621-48f9-9c9f-e0c6209dede8,Michigan Wolves U14 AD,Michigan Wolves,83390,MI,Michigan,u14,Male,2012,FALSE,AD,
ad5774a4-b26e-4899-8f3b-d91416778bee,Michigan Wolves U14 HD,Michigan Wolves,508180,MI,Michigan,u14,Male,2012,FALSE,HD,
c7e355df-ce52-4b56-a225-955cc0357b9d,Michigan Futbol Academy U14 AD,Michigan Futbol Academy,1310_U14_AD,MI,Michigan,u14,Male,2012,FALSE,AD,
aaa813bf-c60e-4736-a007-e7de4f6fbe43,Manitou F.C. U14 AD,Manitou F.C.,166746,MN,Minnesota,u14,Male,2012,FALSE,AD,
082c1d04-95d8-48cd-a696-3035b376208d,Saint Paul Blackhawks U14 AD,Saint Paul Blackhawks,1318_U14_AD,MN,Minnesota,u14,Male,2012,FALSE,AD,
2b987ca9-19e5-4f6c-bdde-60daf58a8b7a,Tonka Fusion Elite U14 AD,Tonka Fusion Elite,1319_U14_AD,MN,Minnesota,u14,Male,2012,FALSE,AD,
fa365b27-ffef-4949-bcc9-d9b1174783d3,Lakeville SC U14 AD,Lakeville Soccer Club,1316_U14_AD,MN,Minnesota,u14,Male,2012,FALSE,AD,
7e305120-aacf-48a6-99df-c1bb631211c3,Minneapolis United SC U14 AD,Minneapolis United SC,1317_U14_AD,MN,Minnesota,u14,Male,2012,FALSE,AD,
89b09b20-77c2-4c38-9aa7-b2e5cc753500,Sporting City U14 AD,Sporting City,1328_U14_AD,MO,Missouri,u14,Male,,FALSE,AD,
27a5f956-f397-4b2e-8b28-072813834a30,Lou Fusz Athletic 2 U14,Lou Fusz Athletic 2,1270_U14_AD,MO,Missouri,u14,Male,,FALSE,AD,
72a746a4-09f7-4b7a-8ae3-7e8c0be7c04f,St. Louis CITY SC U14,St. Louis CITY SC,470_U14_HD,MO,Missouri,u14,Male,,FALSE,HD,
41f0d454-98a8-4253-aeaa-d5846c3b9ff2,St. Louis Scott Gallagher U14,St. Louis Scott Gallagher,82_U14_HD,MO,Missouri,u14,Male,,FALSE,HD,
4fbcaa87-77cd-4688-a430-d4669a9500d0,St. Louis Scott Gallagher U14,St. Louis Scott Gallagher,82_U14_AD,MO,Missouri,u14,Male,,FALSE,AD,
922535a0-7b2d-4bda-a967-4d777cfdd34b,Lou Fusz Athletic U14,Lou Fusz Athletic,468_U14_AD,MO,Missouri,u14,Male,,FALSE,AD,
517e76c2-2aad-4b4b-89cf-c74a8cd40579,Sporting Springfield U14,Sporting Springfield,1329_U14_AD,MO,Missouri,u14,Male,,FALSE,AD,
b5e429df-f105-4452-81c9-44d8cd0ad610,St. Louis Scott Gallagher St. Charles (Missouri) U14,St. Louis Scott Gallagher St. Charles (Missouri),1271_U14_AD,MO,Missouri,u14,Male,,FALSE,AD,
d8b66307-4a06-4ec1-9022-33ee720f1a77,Lou Fusz Athletic U14,Lou Fusz Athletic,468_U14_HD,MO,Missouri,u14,Male,,FALSE,HD,
8ccf18eb-0b80-4ee8-a508-daa1783f60cc,St. Louis Development Academy U14,St. Louis Development Academy,1330_U14_AD,MO,Missouri,u14,Male,,FALSE,AD,
64f59a01-34d4-473c-92db-3f8d9ccd82a0,Sporting Kansas City U14,Sporting Kansas City,41_U14_HD,MO,Missouri,u14,Male,,FALSE,HD,
9bcdf2c8-34b9-4cfd-89f6-1a0e1ee5b607,Southern States Soccer Club U14,Southern States Soccer Club,1037_U14_HD,MS,Mississippi ,u14,Male,,FALSE,HD,
fcc098aa-0e4e-49fc-b956-a0a6b2d93d18,Queen City Mutiny FC U14 HD,Queen City Mutiny FC,115143,NC,North Carolina,u14,Male,2012,FALSE,HD,
15a50748-1f03-47f6-8181-30d58983f5b1,Triangle United Soccer Association U14 HD,Triangle United,567_U14_HD,NC,North Carolina,u14,Male,2012,FALSE,HD,
2391d641-a5f8-4b1f-81c7-714497f20160,Wake FC U14 AD,Wake FC,561600,NC,North Carolina,u14,Male,2012,FALSE,AD,
ac658adf-f3b6-4f13-af46-958bf0af51c8,Triangle United Soccer Association U14 AD,Triangle United,567_U14_AD,NC,North Carolina,u14,Male,2012,FALSE,AD,
3c30b3b1-3d4f-4529-89cd-774323a1ed42,Wake FC U14 HD,Wake FC,477_U14_HD,NC,North Carolina,u14,Male,2012,FALSE,HD,
ffc6a918-e32c-49e6-8ae0-bc32e39c6fa7,Charlotte FC U14 HD,Charlotte FC,398_U14_HD,NC,North Carolina,u14,Male,2012,FALSE,HD,
ec0f5b16-ebd0-480c-88df-c00724083f37,Charlotte Independence U14 HD,Charlotte Independence,494_U14_HD,NC,North Carolina,u14,Male,2012,FALSE,HD,
600b052e-3524-4e8e-a312-61460526e9fd,Carolina Core FC U14 AD,Carolina Core FC,1145_U14_AD,NC,North Carolina,u14,Male,2012,FALSE,AD,
ff753ede-6d26-4dde-a24e-2fe36ec3092b,Queen City Mutiny FC U14 AD,Queen City Mutiny FC,472_U14_AD,NC,North Carolina,u14,Male,2012,FALSE,AD,
8e409125-e9d9-4f28-ac93-04ab7cf15bd4,Carolina Velocity FC U14 AD,Carolina Velocity FC,1296_U14_AD,NC,North Carolina,u14,Male,2012,FALSE,AD,
d0d88c96-4f64-4248-b046-1a036dfca3c4,Charlotte Independence  U14 AD,Charlotte Independence,494_U14_AD,NC,North Carolina,u14,Male,2012,FALSE,AD,
d6de47f6-37c4-49ca-b30d-bdb9faba45e4,Carolina Core FC U14 HD,Carolina Core FC,1145_U14_HD,NC,North Carolina,u14,Male,2012,FALSE,HD,
69f8f929-03f7-4296-91af-641761a43700,Sting Nebraska U14 AD,Sting Nebraska,521408,NE,Nebraska,u14,Male,2012,FALSE,AD,
c9241c10-f67a-47a0-8fa1-fc6f1853b61a,Seacoast United Bedford U14 AD,Seacoast United Bedford,1264_U14_AD,NH,New Hampshire,u14,Male,2012,FALSE,AD,
2ddf54af-a837-463b-bef1-2848bcffd03c,Seacoast United U14 HD,Seacoast United,72_U14_HD,NH,New Hampshire,u14,Male,2012,FALSE,HD,
f539b3df-0ef5-42e0-9f55-86e930580b53,The Football Academy U14 HD,The Football Academy,1290_U14_HD,NJ,New Jersey,u14,Male,,FALSE,HD,
65866efe-bd2a-444f-9ef9-3b36e48fa978,Atlantic United U14 AD,Atlantic United,1286_U14_AD,NJ,New Jersey,u14,Male,,FALSE,AD,
ad96157b-0e71-4a31-878f-51e35c10b1b8,TSF Academy U14 AD,TSF Academy,365_U14_AD,NJ,New Jersey,u14,Male,,FALSE,AD,
96d2353e-c3fb-475d-903c-edf17d56b604,TSF Academy U14 HD,TSF Academy,365_U14_HD,NJ,New Jersey,u14,Male,,FALSE,HD,
ecbb625f-e6f0-4aba-8868-19ffe9a053a4,Ironbound Soccer Club U14 HD,Ironbound Soccer Club,490_U14_HD,NJ,New Jersey,u14,Male,,FALSE,HD,
62da8d40-12f4-42b0-ad28-46339c7af79e,Cedar Stars Academy Bergen U14 HD,Cedar Stars Academy Bergen,137_U14_HD,NJ,New Jersey,u14,Male,,FALSE,HD,
3429f049-c84a-445d-b53d-9fbf88826036,Ironbound Soccer Club U14 AD,Ironbound Soccer Club,490_U14_AD,NJ,New Jersey,u14,Male,,FALSE,AD,
a07884ac-ea58-498d-8427-ad8887f24f0c,The Football Academy U14 AD,The Football Academy,1290_U14_AD,NJ,New Jersey,u14,Male,,FALSE,AD,
b14e83f0-2afc-475f-979a-72d83a0918c8,Cedar Stars Academy Newark U14,Cedar Stars Academy Newark,1283_U14_AD,NJ,New Jersey,u14,Male,,FALSE,AD,
39113182-a153-4145-b92a-cc661880903f,Cedar Stars Academy Bergen U14,Cedar Stars Academy Bergen,137_U14_AD,NJ,New Jersey,u14,Male,,FALSE,AD,
f3f19fd2-488b-422f-89b7-f305fd2e965f,Real Futbol Academy U14,Real Futbol Academy,401_U14_AD,NJ,New Jersey,u14,Male,,FALSE,AD,
481fc1cc-4055-4f6b-8182-7fa38dec1034,Cedar Stars Academy Monmouth U14,Cedar Stars Academy Monmouth,138_U14_AD,NJ,New Jersey,u14,Male,,FALSE,AD,
1206f75e-7593-4c61-b00a-e8795281042e,Players Development Academy U14,Players Development Academy,63_U14_AD,NJ,New Jersey,u14,Male,,FALSE,AD,
c889b07b-827b-47d7-8801-57b3372017e4,PDA Hibernian U14,PDA Hibernian,1289_U14_AD,NJ,New Jersey,u14,Male,,FALSE,AD,
c7ceb0de-9b07-442a-ba9c-2a133f6f7cf9,Trenton City Soccer Club U14,Trenton City Soccer Club,1291_U14_AD,NJ,New Jersey,u14,Male,,FALSE,AD,
1ccdc729-b444-4d7e-a13e-e0f09b7beef4,Cedar Stars Academy Monmouth U14,Cedar Stars Academy Monmouth,138_U14_HD,NJ,New Jersey,u14,Male,,FALSE,HD,
8da85aeb-8668-4206-b811-d1b3e8d122ff,Players Development Academy U14,Players Development Academy,63_U14_HD,NJ,New Jersey,u14,Male,,FALSE,HD,
24a1a0a8-5a53-43ce-8291-79cb0f1f491a,Real Futbol Academy U14,Real Futbol Academy,401_U14_HD,NJ,New Jersey,u14,Male,,FALSE,HD,
ce87e4c6-ce36-44e9-8927-53b5f23ee0fd,Classic FC U14 AD,Classic FC,1343_U14_AD,NM,New Mexico,u14,Male,,FALSE,AD,
8d901d8a-5073-4bf6-9ea0-72c84de0f6aa,New Mexico Soccer Academy U14 AD,New Mexico Soccer Academy,1076_U14_AD,NM,New Mexico,u14,Male,,FALSE,AD,
913532b7-20e1-411c-9806-21e72a9f6faf,ALBION SC Las Vegas U14 AD,ALBION SC Las Vegas,"456_U14_AD, 137935",NV,Nevada,u14,Male,2012,FALSE,AD,
5475f4cf-99a8-42dd-add9-f94fb7d79aed,ALBION SC Las Vegas U14 HD,ALBION SC Las Vegas,"456_U14_HD, 280675",NV,Nevada,u14,Male,2012,FALSE,HD,
c9c10044-8422-40ba-b8f1-5354c9c29fb6,Players SC U14 AD,Players SC,1349_U14_AD,NV,Nevada,u14,Male,2012,FALSE,AD,
b767b962-e0ca-4a4b-a177-39177f9d67cc,Las Vegas Sports Academy U14 AD,Las Vegas Sports Academy,467_U14_AD,NV,Nevada,u14,Male,2012,FALSE,AD,
7010b33d-9a72-4fc1-8574-1657b4393d1b,Las Vegas Sports Academy U14 HD,Las Vegas Sports Academy,"260028, 467_U14_HD",NV,Nevada,u14,Male,2012,FALSE,HD,
3974af62-1b87-4884-9320-2b57ddb7a592,Rochester NY FC U14 AD,Rochester NY FC,563876,NY,New York,u14,Male,2012,FALSE,AD,
622eb302-6634-4897-860c-5af8e48f2b95,Long Island Slammers U14 AD,Long Island Slammers,1285_U14_AD,NY,New York,u14,Male,2012,FALSE,AD,
27700ede-0592-4306-9c84-a41af2b3c35a,Metropolitan Oval U14 AD,Metropolitan Oval,52790,NY,New York,u14,Male,2012,FALSE,AD,
67269e05-9ffc-4dac-beab-0fa3f0bb3381,New York SC U14 HD,New York SC,90_U14_HD,NY,New York,u14,Male,2012,FALSE,HD,
d5372b70-a8d2-423e-812a-f6207fb8f532,Long Island Soccer Club U14 AD,Long Island Soccer Club,1146_U14_AD,NY,New York,u14,Male,2012,FALSE,AD,
c0562d4c-d399-4344-a486-ebe2185c8a97,FA Euro New York U14 AD,FA Euro New York,496_U14_AD,NY,New York,u14,Male,2012,FALSE,AD,
8dc773a9-fe39-4f6a-b5a0-e5df58872c18,FC Westchester U14 AD,FC Westchester,119745,NY,New York,u14,Male,2012,FALSE,AD,
a8e05744-6bc2-4c1d-8329-81c4ae894981,New York SC U14 AD,New York SC,90_U14_AD,NY,New York,u14,Male,2012,FALSE,AD,
5d845809-b509-486a-80c2-ae0121ed65ba,Downtown United Soccer Club U14 AD,Downtown United Soccer Club,1143_U14_AD,NY,New York,u14,Male,2012,FALSE,AD,
72b6e5e0-9d74-41cf-b3f0-e766867632c8,Blau Weiss Gottschee U14 AD,Blau Weiss Gottschee,32_U14_AD,NY,New York,u14,Male,2012,FALSE,AD,
2c13deea-aa5e-49c7-8a39-a32bb5e4b479,New York Rush U14 AD,New York Rush,278925,NY,New York,u14,Male,2012,FALSE,AD,
ed24359c-f2d2-49d3-af48-0eea22ad5e6f,Metropolitan Oval U14 HD,Metropolitan Oval,188_U14_HD,NY,New York,u14,Male,2012,FALSE,HD,
dda68cb9-04c8-4f59-9ef8-586134bd44c0,Long Island Soccer Club U14 HD,Long Island Soccer Club,1146_U14_HD,NY,New York,u14,Male,2012,FALSE,HD,
c026dd39-fb2b-477e-a378-5d84cc70cc4b,New York City FC U14 HD,New York City FC,196_U14_HD,NY,New York,u14,Male,2012,FALSE,HD,
39b58d15-1569-470b-a2c7-0b4a3e3e14e3,Syracuse Development Academy U14 AD,Syracuse Development Academy,1282_U14_AD,NY,New York,u14,Male,2012,FALSE,AD,
eef6da67-c5f2-4e8d-a22f-d7348cc24f26,New York Elite Alleycats FC U14 AD,New York Elite Alleycats FC,1279_U14_AD,NY,New York,u14,Male,2012,FALSE,AD,
444ba40d-0abc-4757-9888-6930194507cd,FC Harlem U14 AD,FC Harlem,791_U14_AD,NY,New York,u14,Male,2012,FALSE,AD,
f05e8fe3-4979-4b64-8768-89d01ce940bd,FC Hudson Valley U14 AD,FC Hudson Valley,1284_U14_AD,NY,New York,u14,Male,2012,FALSE,AD,
9572a3b9-5499-413a-a1c6-7370b6ff1116,Rochester NY FC U14 HD,Rochester NY FC,70_U14_HD,NY,New York,u14,Male,2012,FALSE,HD,
00b54932-78bb-4f4e-bf08-d2c307a6ee2a,FA Euro New York U14 HD,FA Euro New York,496_U14_HD,NY,New York,u14,Male,2012,FALSE,HD,
8fb67f4e-6e98-4e43-89fb-92d2c9d9b417,Blau Weiss Gottschee U14 HD,Blau Weiss Gottschee,32_U14_HD,NY,New York,u14,Male,2012,FALSE,HD,
8667a4d0-e9f6-4fd2-a5e6-a79da6553398,FC Westchester U14 HD,FC Westchester,38_U14_HD,NY,New York,u14,Male,2012,FALSE,HD,
2ef93b70-d7fb-4a8c-9e36-24c8de135325,Downtown United Soccer Club U14 HD,Downtown United Soccer Club,1143_U14_HD,NY,New York,u14,Male,2012,FALSE,HD,
f665f140-b531-4018-a4bf-d6fd95ddc98b,New York Red Bulls U14 HD,New York Red Bulls,13_U14_HD,NY,New York,u14,Male,2012,FALSE,HD,
c88f93cc-8d4a-4326-9c36-02e1795f5245,Kings Hammer Cincinnati U14 AD,Kings Hammer Soccer Club,1308_U14_AD,OH,Ohio,u14,Male,2012,FALSE,AD,
b9c7f3b5-2e98-4fe6-bc88-0c6c5c2c1d37,Club Ohio U14 AD,Club Ohio,1307_U14_AD,OH,Ohio,u14,Male,2012,FALSE,AD,
34788f4b-a29b-41ad-ba8d-5e7387f06e7a,Cincinnati United Premier Soccer Club U14 AD,Cincinnati United Premier Soccer Club,369_U14_AD,OH,Ohio,u14,Male,2012,FALSE,AD,
4da8e6f6-89c8-4992-a1f6-d4e662923d3f,Cincinnati United Premier Soccer Club U14 HD,Cincinnati United Premier Soccer Club,369_U14_HD,OH,Ohio,u14,Male,2012,FALSE,HD,
f7dec087-7585-4f30-8f34-fc155a136c1c,FC Cincinnati U14 HD,FC Cincinnati,334_U14_HD,OH,Ohio,u14,Male,2012,FALSE,HD,
92154fd6-a57e-4df4-8df3-da4e22b0fe25,Sporting Oklahoma U14 AD,Sporting Oklahoma,1324_U14_AD,OK,Oklahoma,u14,Male,,FALSE,AD,
13f736a3-d7f7-4d36-ab7f-d6332a4187a9,Tulsa Greenwood SC U14 HD,Tulsa Greenwood SC,1325_U14_HD,OK,Oklahoma,u14,Male,,FALSE,HD,
adaba506-8b2a-4250-b77c-da4c56afaa4d,Tulsa Greenwood SC U14 AD,Tulsa Greenwood SC,1325_U14_AD,OK,Oklahoma,u14,Male,,FALSE,AD,
25098048-9534-442a-a7f0-3d125a114f42,Oregon Surf SC U14 AD,Oregon Surf SC,1333_U14_AD,OR,Oregon,u14,Male,2012,FALSE,AD,
0656ae23-725a-443a-a3e5-268fef5e1912,Westside Metros FC U14 AD,Westside Metros FC,1339_U14_AD,OR,Oregon,u14,Male,2012,FALSE,AD,
9237e39d-08f9-4d6d-8861-d12cd53c6ce6,Westside Metros FC South U14 HD,Westside Metros FC South,1340_U14_HD,OR,Oregon,u14,Male,2012,FALSE,HD,
f24af688-7816-4ee2-814c-6d03e72f6c4c,Keystone FC U14 HD,Keystone FC,1139_U14_HD,PA,Pennsylvania,u14,Male,,FALSE,HD,
d314de99-616f-450a-b945-98b63f34d994,PA Classics U14 HD,PA Classics,29_U14_HD,PA,Pennsylvania,u14,Male,,FALSE,HD,
4ee310eb-8090-4771-a14d-da1c0cbd4780,Beadling SC U14 HD,Beadling SC,459_U14_HD,PA,Pennsylvania,u14,Male,,FALSE,HD,
ef1322d8-112b-41c5-aad3-418959aeb87a,Keystone FC U14 AD,Keystone FC,1139_U14_AD,PA,Pennsylvania,u14,Male,,FALSE,AD,
b9d8b650-65e8-40d1-824f-815d7358ec70,PA Classics U14 AD,PA Classics,29_U14_AD,PA,Pennsylvania,u14,Male,,FALSE,AD,
7803d212-e722-4492-8512-cdb82b35c0af,FC DELCO U14 AD,FC DELCO,597074,PA,Pennsylvania,u14,Male,,FALSE,AD,
72176d3c-6174-483d-854c-8acde1c2d711,PA Classics Harrisburg U14 AD,PA Classics Harrisburg,1288_U14_AD,PA,Pennsylvania,u14,Male,,FALSE,AD,
1736a61e-d7f4-4ffa-89da-9495e0bcbfee,Beadling SC U14 AD,Beadling SC,459_U14_AD,PA,Pennsylvania,u14,Male,,FALSE,AD,
439b0d21-4db3-424f-a649-a55ab3913279,FC DELCO U14 HD,FC DELCO,62_U14_HD,PA,Pennsylvania,u14,Male,,FALSE,HD,
44aa59e7-6186-4c73-b4f8-0b8b99015278,Philadelphia Union U14 HD,Philadelphia Union,21_U14_HD,PA,Pennsylvania,u14,Male,,FALSE,HD,
02d754f3-05b6-4e7c-8754-c9f622833f63,Bayside FC U14 AD,Bayside FC,403_U14_AD,RI,Rhode Island,u14,Male,2012,FALSE,AD,
3a39d3ae-a2d6-4ef1-84a1-ca33ce967258,Bayside FC U14 HD,Bayside FC,403_U14_HD,RI,Rhode Island,u14,Male,2012,FALSE,HD,
9bb7c0e6-c99a-45fe-83f8-713491b989e3,Rhode Island Surf SC U14 AD,Rhode Island Surf SC,1281_U14_AD,RI,Rhode Island,u14,Male,2012,FALSE,AD,
46ba4251-9de9-4c91-b84a-9204eae2eb54,Lowcountry United U14 AD,Lowcountry United,1299_U14_AD,SC,,u14,Male,,FALSE,AD,
9842c1ea-93b9-488e-90cd-5b277f75e16d,Charleston SC U14,Charleston SC,1297_U14_AD,SC,,u14,Male,,FALSE,AD,
c7908916-965c-4047-b635-ab097530fa80,Tormenta FC Academy U14,Tormenta FC Academy,476_U14_HD,SC,South Carolina,u14,Male,,FALSE,HD,
e315ff66-4d18-4671-b89c-ba2a8bfd844f,Tormenta FC Academy U14,Tormenta FC Academy,476_U14_AD,SC,South Carolina,u14,Male,,FALSE,AD,
6b14f75e-5848-4fb0-bc2d-cf0676ca9950,Kings Hammer Nashville U14 AD,Kings Hammer Nashville,1301_U14_AD,TN,Tennessee,u14,Male,,FALSE,AD,
7db4d390-c417-4560-919c-86eacab63002,Chattanooga FC U14 HD,Chattanooga FC,1360_U14_HD,TN,Tennessee,u14,Male,,FALSE,HD,
5fb6810d-377a-43b0-a94d-004e27e135b8,Nashville SC U14 AD,Nashville SC,385_U14_AD,TN,Tennessee,u14,Male,,FALSE,AD,
7c519381-d13c-478b-976b-0c8743371b34,Nashville United Soccer Academy U14 AD,Nashville United Soccer Academy,869_U14_AD,TN,Tennessee,u14,Male,,FALSE,AD,
e59d8947-da07-41a3-8820-99baab7b7324,Nashville SC U14 HD,Nashville SC,385_U14_HD,TN,Tennessee,u14,Male,,FALSE,HD,
f0dc4772-9dfb-4924-8c0c-cf0308dd8b82,One Knoxville SC U14 AD,One Knoxville SC,597_U14_AD,TN,Tennessee,u14,Male,,FALSE,AD,
0601e27d-a79e-4f6c-80df-8a2127550ce1,Nashville United Soccer Academy U14 HD,Nashville United Soccer Academy,869_U14_HD,TN,Tennessee,u14,Male,,FALSE,HD,
cdb52837-69fa-4f39-b7f1-424446935327,Global Football Innovation Academy U14 HD,Global Football Innovation Academy,867_U14_HD,TX,,u14,Male,,FALSE,HD,
0a121e8c-eb68-439c-8e59-22a247e756be,Dallas Hornets U14 HD,Dallas Hornets,519028,TX,Texas,u14,Male,,FALSE,HD,
fb80172f-67f1-47eb-99ce-839450edd89c,956 United U14 AD,956 United,530471,TX,Texas,u14,Male,,FALSE,AD,
a0c39454-1d45-4562-b4fc-94447acac043,GFI Academy North U14 AD,GFI Academy North,941_U14_AD,TX,,u14,Male,,FALSE,AD,
93fd98de-dad2-4175-bff4-1071bfabc0d2,SGA U14 AD,SGA,1420_U14_AD,TX,Texas,u14,Male,,FALSE,AD,
3ab60651-7661-408b-bfc7-34a44045aab5,Houston Futsal Club (HFA) U14 AD,Houston Futsal Club (HFA),1321_U14_AD,TX,,u14,Male,,FALSE,AD,
186950ed-5006-4cd9-9276-cccb552a9743,Capital City North U14 AD,Capital City North,1266_U14_AD,TX,,u14,Male,,FALSE,AD,
1b462456-4adb-4c91-a454-148d06f94cf5,SA United SC U14 AD,SA United SC,1322_U14_AD,TX,Texas,u14,Male,,FALSE,AD,
93a6633b-6aed-4aed-8c60-cf679d429649,Capital City South U14 AD,Capital City South,1267_U14_AD,TX,,u14,Male,,FALSE,AD,
a6f99873-9f02-45ba-a808-45e4527ede54,Dallas Hornets North U14 AD,Dallas Hornets North,1268_U14_AD,TX,,u14,Male,,FALSE,AD,
5d39416a-7324-4497-b73c-119c943452a0,Capital City SC U14 HD,Capital City SC,417234,TX,,u14,Male,,FALSE,HD,
15be838e-5f13-419f-b5d5-46a4a741885c,GFI Academy South U14 AD,GFI Academy South,942_U14_AD,TX,,u14,Male,,FALSE,AD,
5c3588f8-43f9-4cb0-8ec4-5a483a22c123,Houston Rangers U14 AD,Houston Rangers,868_U14_AD,TX,Texas,u14,Male,,FALSE,AD,
c98a5a90-fe80-4b2f-bf96-91d7bfe18638,Aspire FC U14 AD,Aspire FC,451753,TX,Texas,u14,Male,,FALSE,AD,
af0d39ae-a786-4ebf-9b25-3d74320af4ed,Houston Dynamo FC U14 HD,Houston Dynamo FC,44_U14_HD,TX,Texas,u14,Male,,FALSE,HD,
454d3f54-007b-4096-bc9c-83d83b3d692b,Galaxy Soccer Club U14 AD,Galaxy Soccer Club,1250_U14_AD,TX,Texas,u14,Male,,FALSE,AD,
ae2b9029-f8b5-4f4f-b49f-4e8cbd6a2bea,Dallas Hornets East U14 AD,Dallas Hornets East,866_U14_AD,TX,Texas,u14,Male,,FALSE,AD,
2dd611c4-541f-4a9a-97b9-2be18e53a4a5,Austin FC U14 HD,Austin FC,362_U14_HD,TX,Texas,u14,Male,,FALSE,HD,
2d1d0ac1-b578-4ada-9f3f-3ef878a050c5,AC River U14 HD,AC River,1144_U14_HD,TX,Texas,u14,Male,,FALSE,HD,
7e12a5b5-145f-4db5-aea0-8c0f9f62aa3b,Houston Rangers U14 HD,Houston Rangers,868_U14_HD,TX,Texas,u14,Male,,FALSE,HD,
16adf1ab-9a29-4e4b-adc5-a8d3c26a34a9,FC Dallas U14 HD,FC Dallas,10_U14_HD,TX,Texas,u14,Male,,FALSE,HD,
7e21a3ca-57be-4e81-8f39-b231942d1ffa,Wasatch SC U14 AD,Wasatch SC,913_U14_AD,UT,Utah,u14,Male,2012,FALSE,AD,
769f15f1-e5b4-462f-8205-62f058a542e3,City SC Utah U14 AD,City SC Utah,1347_U14_AD,UT,Utah,u14,Male,2012,FALSE,AD,
413bf1ec-4825-4f45-bea7-73ba054a20e1,Sparta United Soccer Club U14 AD,Sparta United Soccer Club,1350_U14_AD,UT,Utah,u14,Male,2012,FALSE,AD,
6e637a5e-82d8-4091-bf7c-71ff9a508cd9,Celtic Storm U14 AD,Utah Celtic,1346_U14_AD,UT,Utah,u14,Male,2012,FALSE,AD,
0acdff45-00d0-4e2e-b4bd-051459ee9063,Springfield SYC U14 AD,Springfield SYC,372_U14_AD,VA,Virginia,u14,Male,2012,FALSE,AD,
7b765e0d-065d-4bb6-9ece-ec6277245067,Springfield SYC U14 HD,Springfield SYC,372_U14_HD,VA,Virginia,u14,Male,2012,FALSE,HD,
2906e024-8ce6-4c05-ae27-5ee122ec6678,FC Richmond 2012 Magic Elite MLS NEXT AD,FC Richmond,271300,VA,Virginia,u14,Male,,FALSE,AD,
c5c327b8-c2e0-448a-8f64-005718885db3,Loudoun MLS Next II 2012B,Loudoun Soccer Club,210001,VA,Virginia,u14,Male,,FALSE,AD,
36c04689-7b37-41e8-88a4-ccec8f671777,The St. James U14 AD,The St. James,635128,VA,Virginia,u14,Male,,FALSE,AD,
4e37eeff-b3b4-4c5d-b34b-fd781f675b2d,Northern Virginia Alliance U14 HD,Northern Virginia Alliance,1407_U14_HD,VA,Virginia,u14,Male,,FALSE,HD,
d8f8e897-d960-49e9-9108-9673f0792273,Alexandria SA U14 HD,Alexandria SA,230435,VA,Virginia,u14,Male,,FALSE,HD,
81123a8e-5fe7-46c0-8297-d7bb48f9ca7d,Alexandria SA U14 AD,Alexandria SA,373_U14_AD,VA,Virginia,u14,Male,,FALSE,AD,
e5563dd0-1c5a-4bbd-8c09-3b2a1bb1ff52,Virginia Revolution SC U14 AD,Virginia Revolution SC,1294_U14_AD,VA,Virginia,u14,Male,,FALSE,AD,
